cep,endereco,numero,bairro,cidade,estado,tipo,complemento,pais,valor,area,quartos,suites,salas,garagem,descricao,imagem,piscina,praia,lazer,gourmet,varanda,quadra,elevador,solarium,vendido,comissao,valor_comissao,corretor,data_venda,proprietario,construtora,telefone,festa
58015370,Rua Monsenhor Francisco Coelho,438,Jaguaribe,João Pessoa,PB,Apartamento,,Brasil,458707.77,417,2,0,1,4,Aceita carro no negócio,,True,False,False,False,False,True,True,False,True,6.0,27522.4662,Bruno Alves,05/03/2023,0,da Costa,83971892027,False
58020830,Rua Juvêncio Mangueira Carneiro,437,Tambiá,João Pessoa,PB,Apartamento,,Brasil,163743.82,306,6,0,2,1,Aceita carro no negócio,,True,False,False,True,False,False,True,True,False,0.0,0.0,,,0,Mendes e Filhos,83990866054,False
58062330,Rua José Antonio da Silva Neto,823,Paratibe,João Pessoa,PB,Terreno,,Brasil,381031.71,462,8,2,3,3,Aceita permuta,,False,True,True,False,False,False,True,False,True,7.0,26672.2197,Sra. Isadora Jesus,11/05/2023,0,Pires,83953354270,True
58080120,Rua Capitão José Belo Diniz,696,Ernani Sátiro,João Pessoa,PB,Terreno,,Brasil,463112.37,359,1,2,3,1,,,True,True,False,True,False,True,True,False,False,0.0,0.0,,,0,Freitas,83918552329,True
58057146,Rua Manoel César Pessoa,256,Mangabeira,João Pessoa,PB,Casa,,Brasil,328530.76,315,10,1,3,3,,,False,True,False,True,True,False,False,False,True,4.0,13141.2304,Mirella Costa,27/12/2022,0,Costa,8394155115,False
58066032,Rua Jeane da Silva Cruz,964,Muçumagro,João Pessoa,PB,Terreno,,Brasil,430023.82,84,9,0,2,5,Aceita permuta,,True,True,True,True,False,False,False,True,False,0.0,0.0,,,0,Moura Castro Ltda.,83992645670,False
58052758,Rua Francisco Inácio de Sousa,552,Jardim Cidade Universitária,João Pessoa,PB,Casa,,Brasil,189453.38,414,5,3,2,5,,,False,False,False,False,True,True,False,True,False,0.0,0.0,,,0,Peixoto Farias - EI,83960836500,False
58046376,Rua Waldemar de Albuquerque Aranha,555,Altiplano Cabo Branco,João Pessoa,PB,Terreno,,Brasil,336889.03,117,1,5,1,4,,,False,False,False,False,True,True,False,True,True,6.0,20213.3418,João Pedro Gomes,06/06/2023,0,Fogaça - EI,83941396448,False
58064132,Rua Joamir Severino dos Santos,702,Valentina de Figueiredo,João Pessoa,PB,Flat,,Brasil,475466.27,142,5,5,1,2,Aceita permuta,,False,True,True,True,False,True,True,True,False,0.0,0.0,,,0,Fogaça,83985057682,False
58075700,Rua Procurador Onaldo Nóbrega Montenegro,286,Ernesto Geisel,João Pessoa,PB,Flat,,Brasil,484914.98,348,1,2,2,2,Aceita carro no negócio,,False,True,False,True,False,True,True,False,True,1.0,4849.1498,Beatriz Silva,24/09/2022,0,Freitas,83961639074,False
58083583,Rua Cidade de Pedra Lavrada,895,Indústrias,João Pessoa,PB,Casa,,Brasil,431307.39,314,2,3,1,4,Aceita permuta,,False,False,True,True,True,False,False,True,False,0.0,0.0,,,0,Fogaça,8397607760,True
58033520,Rua Odon Farias,649,Brisamar,João Pessoa,PB,Casa,,Brasil,157581.79,221,3,0,2,1,Aceita carro no negócio,,False,False,False,False,False,True,False,False,True,6.0,9454.9074,Felipe Cardoso,09/05/2023,0,Silveira S.A.,83969964867,False
58032901,Avenida Senador Ruy Carneiro 853,178,Miramar,João Pessoa,PB,Terreno,,Brasil,263170.46,102,3,3,1,4,,,False,False,True,True,True,True,False,True,False,0.0,0.0,,,0,Porto Ltda.,83969217813,True
58083640,Rua Honduras,532,Indústrias,João Pessoa,PB,Casa,,Brasil,31951.39,461,4,3,3,5,,,False,False,False,True,False,False,False,False,False,0.0,0.0,,,0,Lima da Luz Ltda.,83951448558,True
58078260,Rua Alziro Zarur,207,Funcionários,João Pessoa,PB,Apartamento,,Brasil,15254.16,497,1,0,3,1,,,True,False,False,True,True,True,False,False,False,0.0,0.0,,,0,Barbosa,83934458459,False
58074079,Rua Hebe Fernandes Gondim Costa,208,José Américo de Almeida,João Pessoa,PB,Casa,,Brasil,231233.57,160,1,0,1,2,Aceita carro no negócio,,True,False,False,True,True,True,True,True,False,0.0,0.0,,,0,Nascimento,83929617803,True
58045200,Rua Osiris de Belli,855,Cabo Branco,João Pessoa,PB,Casa,,Brasil,7811.96,418,9,0,2,4,Aceita permuta,,False,False,False,True,True,False,False,False,True,9.0,703.0764,João Vitor Alves,17/12/2022,0,Caldeira,83976102945,True
58077036,Rua Manoel Marcolino Filho,307,Cuiá,João Pessoa,PB,Terreno,,Brasil,193683.17,398,5,4,3,4,Aceita permuta,,False,False,False,True,False,True,True,False,False,0.0,0.0,,,0,Moreira,83965106917,False
58028490,Rua Agripina Neves dos Santos,853,Ipês,João Pessoa,PB,Casa,,Brasil,220930.99,119,2,1,3,3,,,True,False,False,False,False,True,True,True,False,0.0,0.0,,,0,da Cunha S/A,83942149719,True
58058565,Rua Márcia Carneiro Morais de Oliveira,442,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,460319.12,382,10,1,1,5,Aceita carro no negócio,,False,True,False,False,False,False,True,False,True,2.0,9206.3824,Nicole da Luz,24/11/2022,0,Barbosa Ltda.,83996543745,False
58052570,Rua Paulino dos Santos Coelho,338,Jardim Cidade Universitária,João Pessoa,PB,Flat,,Brasil,452386.52,174,4,2,1,3,Aceita carro no negócio,,False,True,True,False,False,True,False,True,True,10.0,45238.652,Ana Luiza Gonçalves,20/05/2023,0,Gomes,83975814788,False
58037158,Praça Wanda Braga de Lucena,345,Jardim Oceania,João Pessoa,PB,Casa,,Brasil,339587.71,170,5,4,1,1,Aceita permuta,,False,True,False,False,False,True,False,False,True,2.0,6791.7542,Evelyn da Cruz,17/03/2023,0,Sales e Filhos,83949562751,False
58064530,Rua Wilberto Mendes de Pontes,680,Valentina de Figueiredo,João Pessoa,PB,Apartamento,,Brasil,477379.8,161,8,1,3,3,Aceita carro no negócio,,False,False,False,True,True,True,False,True,False,0.0,0.0,,,0,Castro,8391170593,False
58066018,Rua Francisca Dalva de Sousa Azevedo,151,Muçumagro,João Pessoa,PB,Casa,,Brasil,19224.26,454,4,0,3,4,Aceita carro no negócio,,True,True,True,False,False,False,True,True,False,0.0,0.0,,,0,Pinto,83997632390,False
58068402,Rua Rita Pinheiro Vilar,256,Gramame,João Pessoa,PB,Terreno,,Brasil,83461.04,382,7,2,2,2,Aceita permuta,,False,False,False,True,True,True,False,False,True,5.0,4173.052,Stephany Ferreira,22/04/2023,0,da Rosa,83995777355,False
58059361,Rua das Figueiras,529,Mangabeira,João Pessoa,PB,Casa,,Brasil,96996.94,286,10,3,2,1,,,False,False,True,False,True,False,False,False,False,0.0,0.0,,,0,Cardoso Araújo e Filhos,83971486968,True
58039140,Rua Targino Marques,290,Tambaú,João Pessoa,PB,Flat,,Brasil,291261.74,244,3,1,1,2,Aceita carro no negócio,,False,False,True,False,True,True,False,True,False,0.0,0.0,,,0,Nogueira Vieira e Filhos,83925213755,False
58083097,Rua dos Rubis,427,Indústrias,João Pessoa,PB,Apartamento,,Brasil,455019.34,243,5,5,3,3,Aceita permuta,,False,False,True,True,True,False,True,False,True,8.0,36401.5472,Maitê Ferreira,23/10/2022,0,Rodrigues,83953580817,True
58038171,Rua Bananeiras,226,Manaíra,João Pessoa,PB,Terreno,,Brasil,265477.49,317,5,5,1,1,Aceita permuta,,False,False,True,True,True,True,True,False,False,0.0,0.0,,,0,Novaes,83951511635,True
58015460,Rua Carmelo Ruffo,364,Jaguaribe,João Pessoa,PB,Casa,,Brasil,330436.84,302,10,3,2,5,Aceita permuta,,False,False,True,False,False,False,False,False,True,3.0,9913.1052,Dr. Kaique Cardoso,15/03/2023,0,Santos,83951268172,False
58085710,Rua Industrial João Úrsulo,577,Cruz das Armas,João Pessoa,PB,Terreno,,Brasil,90753.47,141,9,1,2,3,Aceita permuta,,False,True,True,False,True,False,True,False,False,0.0,0.0,,,0,Nunes,83917054990,True
58087000,Avenida Cruz das Armas,102,Oitizeiro,João Pessoa,PB,Terreno,,Brasil,457552.36,277,9,1,2,3,,,True,False,True,False,False,False,False,False,True,7.0,32028.6652,Ana Araújo,29/09/2022,0,Costela S.A.,83979383120,True
58075638,Rua Clotilde Maria da Silva,841,Ernesto Geisel,João Pessoa,PB,Terreno,,Brasil,127388.78,380,7,2,2,1,Aceita carro no negócio,,False,True,False,True,True,True,False,False,False,0.0,0.0,,,0,da Rocha - EI,83918287695,True
58065016,Avenida Goiânia,329,Planalto Boa Esperança,João Pessoa,PB,Casa,,Brasil,375571.98,314,2,2,1,5,,,False,False,True,True,False,True,True,True,False,0.0,0.0,,,0,Rodrigues,8393126793,False
58070230,Rua Cromácio de Souza Arnaud,724,Cristo Redentor,João Pessoa,PB,Flat,,Brasil,10179.36,411,7,3,2,1,,,True,True,False,False,False,True,True,False,True,5.0,508.968,Isabella Teixeira,30/08/2022,0,Rezende,83976272991,False
58075603,Rua Radialista Luiz Gonzaga Gomes,379,Ernesto Geisel,João Pessoa,PB,Casa,,Brasil,424065.56,231,9,4,1,4,,,True,True,False,True,False,False,False,True,False,0.0,0.0,,,0,Ferreira - EI,83922185870,False
58066105,Rua das Acerolas,291,Muçumagro,João Pessoa,PB,Flat,,Brasil,50023.66,104,4,5,1,1,,,False,True,True,False,False,False,True,False,True,4.0,2000.9464,Sr. Ryan Gomes,27/04/2023,0,Aragão,83986704504,False
58083546,Rua Pedra Branca,340,Indústrias,João Pessoa,PB,Terreno,,Brasil,294483.25,495,5,3,2,4,Aceita carro no negócio,,False,True,True,True,False,False,False,False,False,0.0,0.0,,,0,Gomes,83934042032,True
58038450,Rua Santos Coelho Neto,140,Manaíra,João Pessoa,PB,Flat,,Brasil,461000.3,370,2,3,2,5,Aceita carro no negócio,,False,True,False,True,True,False,False,False,True,6.0,27660.018,Vitor Cardoso,18/09/2022,0,Sales Ltda.,83977031954,True
58079080,Rua Cláudio de Alcântara,429,Funcionários,João Pessoa,PB,Casa,,Brasil,15295.34,309,5,4,3,5,,,True,False,False,True,False,False,True,False,True,10.0,1529.534,Nathan Sales,07/02/2023,0,Cavalcanti S.A.,83973943521,True
58070599,Rua Estados Unidos,973,Cristo Redentor,João Pessoa,PB,Terreno,,Brasil,138936.73,258,9,4,1,2,Aceita carro no negócio,,False,True,True,True,False,False,False,False,False,0.0,0.0,,,0,Silva Gonçalves e Filhos,83971429658,False
58037565,Rua Rosa Xavier de Sá,790,Jardim Oceania,João Pessoa,PB,Terreno,,Brasil,429180.87,179,4,0,2,5,Aceita permuta,,True,True,True,True,False,True,False,False,False,0.0,0.0,,,0,Nogueira Santos S.A.,83915529355,False
58059122,Rua Diógenes Gomes da Silva,838,Mangabeira,João Pessoa,PB,Flat,,Brasil,385302.69,213,10,3,2,2,,,True,False,False,True,False,True,True,False,True,4.0,15412.1076,Pietro da Rocha,07/04/2023,0,Moura - EI,83928799414,True
58020740,Rua Professor João Vinagre,668,Tambiá,João Pessoa,PB,Apartamento,,Brasil,70080.61,393,10,2,2,5,,,False,True,True,True,False,False,False,False,True,7.0,4905.6427,Dra. Milena Moraes,07/01/2023,0,Gomes Aragão e Filhos,83985678517,True
58083055,Rua dos Carpinteiros,306,Indústrias,João Pessoa,PB,Casa,,Brasil,92662.62,457,4,3,1,2,Aceita permuta,,False,True,True,False,True,False,False,False,True,8.0,7413.0096,Agatha Aragão,09/05/2023,0,Cardoso - EI,8398865516,False
58067310,Rua Carlos Alberto da Silva,744,Gramame,João Pessoa,PB,Flat,,Brasil,29316.31,214,2,2,3,5,Aceita carro no negócio,,False,False,False,True,True,True,True,False,True,4.0,1172.6524,Lara Aragão,19/04/2023,0,Vieira,83992215231,True
58025680,Rua Protásio Pontes Visgueiro,464,Treze de Maio,João Pessoa,PB,Flat,,Brasil,262556.08,168,9,5,1,4,,,False,True,False,True,False,False,True,False,False,0.0,0.0,,,0,Dias,8398955102,True
58036105,Rua Philadelpho Pinto de Carvalho,599,Aeroclube,João Pessoa,PB,Flat,,Brasil,255515.48,334,2,3,3,1,,,False,False,True,False,False,False,False,True,True,4.0,10220.6192,Rafaela Melo,27/12/2022,0,Cardoso,83967922648,True
58036441,Rua Adalgisa Batista de Holanda Pontes,406,Aeroclube,João Pessoa,PB,Apartamento,,Brasil,230978.09,94,9,1,2,3,,,False,False,False,True,True,False,False,True,True,10.0,23097.809,Mirella Castro,23/05/2023,0,Lima da Rocha - ME,83991577403,False
58050450,Rua Nozinho Brandão,165,Castelo Branco,João Pessoa,PB,Apartamento,,Brasil,46108.66,83,5,5,2,2,,,True,False,False,False,True,True,True,False,True,2.0,922.1732,Vinicius Carvalho,22/05/2023,0,Alves,8395719269,True
58050600,Rua Onaldo da Silva Coutinho,231,Castelo Branco,João Pessoa,PB,Apartamento,,Brasil,398688.76,239,10,0,3,5,,,True,False,False,True,False,True,True,False,True,7.0,27908.2132,Lívia Jesus,04/02/2023,0,Alves Rocha S.A.,8393298233,True
58046370,Rua Sizenando de Oliveira,132,Altiplano Cabo Branco,João Pessoa,PB,Apartamento,,Brasil,169278.05,194,7,3,1,1,Aceita carro no negócio,,True,True,False,True,False,False,False,True,False,0.0,0.0,,,0,Mendes,83988564693,True
58051750,Rua Seleida A. Ferreira,704,Bancários,João Pessoa,PB,Flat,,Brasil,131514.83,485,4,2,3,4,Aceita permuta,,False,True,True,False,True,True,False,True,False,0.0,0.0,,,0,Fogaça Gonçalves S/A,8399336688,False
58059316,Rua Josefa Adelita Farias Aguiar,907,Mangabeira,João Pessoa,PB,Casa,,Brasil,341285.32,483,10,5,1,5,Aceita permuta,,False,True,False,False,True,True,False,False,False,0.0,0.0,,,0,Silva Ramos Ltda.,83913646164,False
58025830,Rua Maria Cândida de Sena,746,Treze de Maio,João Pessoa,PB,Apartamento,,Brasil,288793.42,85,3,1,1,5,,,True,True,True,True,True,False,False,True,True,8.0,23103.4736,Yago da Luz,30/04/2023,0,Fernandes S/A,83952580973,True
58013370,Avenida Engenheiro Clodoaldo Gouveia,316,Centro,João Pessoa,PB,Apartamento,,Brasil,134696.55,100,3,1,2,5,Aceita permuta,,True,True,False,False,False,True,False,True,False,0.0,0.0,,,0,Cardoso,83933305238,True
58064002,Rua Maria Isabel Gomes Pereira,684,Valentina de Figueiredo,João Pessoa,PB,Flat,,Brasil,261540.68,407,3,2,3,4,Aceita permuta,,False,True,False,True,True,True,True,False,False,0.0,0.0,,,0,Cardoso da Conceição e Filhos,83988377835,False
58066239,Rua Policial Clodoval Ferreira Lima,537,Muçumagro,João Pessoa,PB,Flat,,Brasil,4220.6,402,5,3,3,2,,,True,False,False,False,False,False,False,False,True,3.0,126.618,Anthony Fogaça,24/04/2023,0,Cunha Porto Ltda.,8396810419,False
58079110,Rua Ivo José de Souza Diniz,378,Funcionários,João Pessoa,PB,Casa,,Brasil,367662.38,433,9,2,1,4,Aceita permuta,,True,False,True,True,True,False,False,False,True,4.0,14706.4952,Dr. Emanuel Azevedo,03/05/2023,0,Moura S.A.,83992133844,False
58091135,Rua José Claudio Xavier,651,Alto do Mateus,João Pessoa,PB,Flat,,Brasil,402625.56,77,6,0,1,3,Aceita permuta,,False,True,False,True,False,False,True,True,False,0.0,0.0,,,0,Cardoso,83964758690,True
58076688,Rua Leoniza Pitia de Oliveira,891,João Paulo II,João Pessoa,PB,Flat,,Brasil,87858.18,182,5,2,1,1,Aceita carro no negócio,,True,True,False,False,True,True,False,False,False,0.0,0.0,,,0,da Rosa,83986275174,True
58091140,Rua Joaquim Lucas da Silva,554,Alto do Mateus,João Pessoa,PB,Flat,,Brasil,230184.56,175,3,0,1,5,Aceita carro no negócio,,False,False,True,False,True,True,False,True,True,6.0,13811.0736,Bruna Lopes,12/03/2023,0,Castro,83950493642,True
58087370,Rua Major Caboclo,246,Oitizeiro,João Pessoa,PB,Casa,,Brasil,490640.62,453,7,5,2,5,Aceita carro no negócio,,False,True,False,True,False,True,True,True,True,2.0,9812.8124,Raul da Cunha,06/05/2023,0,Araújo,83973673161,False
58058040,Rua Luiz Gonzaga Holmes de Almeida,140,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,397968.1,293,3,4,3,1,,,False,False,True,False,True,False,True,False,True,9.0,35817.129,Sophie da Mata,01/06/2023,0,Lima Freitas e Filhos,83947858955,False
58059790,Rua da Independência,727,Mangabeira,João Pessoa,PB,Terreno,,Brasil,316591.56,178,10,5,1,3,Aceita permuta,,False,False,False,True,True,True,False,False,False,0.0,0.0,,,0,da Mata,83976774661,True
58010340,Praça Pedro Américo,737,Centro,João Pessoa,PB,Apartamento,,Brasil,448139.19,351,1,4,1,2,Aceita carro no negócio,,True,True,True,False,False,True,True,False,True,9.0,40332.5271,Sra. Emanuella Teixeira,11/04/2023,0,Cavalcanti,83946415373,False
58010820,Rua Duque de Caxias,103,Centro,João Pessoa,PB,Apartamento,,Brasil,275601.12,256,6,4,1,1,Aceita permuta,,False,False,True,True,False,True,True,True,True,2.0,5512.0224,Heitor Sales,21/05/2023,0,Moraes da Rocha S.A.,83949395633,True
58033900,Rua David Ferreira Luna 151,162,Brisamar,João Pessoa,PB,Apartamento,,Brasil,204200.03,194,1,1,1,3,,,True,True,True,False,False,False,False,False,True,1.0,2042.0003,Luiza Vieira,06/01/2023,0,Azevedo - EI,83915867028,False
58070500,Rua São Pedro,404,Cristo Redentor,João Pessoa,PB,Apartamento,,Brasil,148217.42,243,6,3,1,2,,,True,True,True,True,False,True,False,False,False,0.0,0.0,,,0,Silveira Ltda.,83935360665,False
58075260,Rua Adauto Toledo,151,Ernesto Geisel,João Pessoa,PB,Terreno,,Brasil,334774.8,356,7,4,2,2,Aceita permuta,,False,False,True,False,False,False,True,False,True,9.0,30129.732,Brenda Farias,01/06/2023,0,Souza,83957193909,False
58068200,Rua Inácio Albino Neto,416,Gramame,João Pessoa,PB,Apartamento,,Brasil,225001.65,232,9,5,3,4,Aceita carro no negócio,,False,True,False,False,False,False,True,False,True,2.0,4500.033,Eduarda Araújo,18/04/2023,0,Fogaça S/A,83947768691,True
58025810,Rua Maria Dias de Oliveira,810,Treze de Maio,João Pessoa,PB,Apartamento,,Brasil,135921.78,123,1,4,1,2,Aceita permuta,,True,False,False,False,True,False,True,True,False,0.0,0.0,,,0,Araújo Viana Ltda.,83965700390,False
58010350,Rua Padre Lindolfo,699,Varadouro,João Pessoa,PB,Flat,,Brasil,20297.83,213,4,0,3,4,,,False,False,True,False,True,True,True,True,True,3.0,608.9349,Bernardo Gonçalves,20/10/2022,0,Silva,8394083007,False
58071233,Rua Luiz Gonzaga Nóbrega de Freitas,685,Cristo Redentor,João Pessoa,PB,Terreno,,Brasil,433467.93,460,2,4,1,5,,,False,True,False,True,True,False,True,True,False,0.0,0.0,,,0,Gomes Santos S.A.,83999242440,True
58081200,Rua Evany Viana Machado,167,Costa e Silva,João Pessoa,PB,Casa,,Brasil,463503.92,488,10,3,3,2,,,False,False,False,False,False,False,False,False,True,1.0,4635.0392,Beatriz Gonçalves,05/06/2023,0,Nogueira Alves - EI,83949345138,True
58079450,Rua João Pereira de Arruda,135,Funcionários,João Pessoa,PB,Apartamento,,Brasil,150584.54,327,3,3,1,3,,,True,True,False,False,False,True,True,False,False,0.0,0.0,,,0,Melo Ltda.,83959935081,True
58063620,Rua João Raimundo de Lucena,971,Valentina de Figueiredo,João Pessoa,PB,Apartamento,,Brasil,455308.4,431,3,4,3,5,Aceita carro no negócio,,False,True,True,False,True,False,False,False,True,3.0,13659.252,Isis Teixeira,31/03/2023,0,Barros Nascimento e Filhos,83924830728,False
58082805,Rua Agricultor Manoel Horácio de Lima,536,Distrito Industrial,João Pessoa,PB,Flat,,Brasil,494251.01,100,3,3,1,3,,,True,False,False,False,False,True,False,True,True,6.0,29655.0606,Diego Duarte,02/11/2022,0,Fogaça,83935461169,True
58051720,Rua Evágoras Correia,680,Bancários,João Pessoa,PB,Terreno,,Brasil,360733.41,396,10,5,3,5,Aceita permuta,,True,False,False,False,False,False,False,True,False,0.0,0.0,,,0,Cavalcanti,83973066880,True
58035103,Rua Floriana Pacífico Alves,501,Bessa,João Pessoa,PB,Flat,,Brasil,132051.99,368,2,1,1,4,Aceita carro no negócio,,True,False,False,False,False,True,True,True,True,7.0,9243.6393,Alana da Rocha,25/05/2023,0,Farias - EI,83969684034,True
58062172,Rua Daniel Ferreira da Silva,133,Paratibe,João Pessoa,PB,Terreno,,Brasil,303456.47,388,5,5,1,3,Aceita carro no negócio,,False,True,False,True,False,True,True,True,False,0.0,0.0,,,0,Rezende,83991377009,True
58010060,Rua Silva Jardim,333,Centro,João Pessoa,PB,Flat,,Brasil,53173.7,135,5,3,2,2,Aceita carro no negócio,,False,True,True,False,True,True,True,False,False,0.0,0.0,,,0,Peixoto S/A,83920059036,False
58040451,Avenida Santa Júlia,536,Torre,João Pessoa,PB,Apartamento,,Brasil,451332.03,347,4,4,2,1,,,False,False,True,False,False,True,False,False,True,3.0,13539.9609,Julia Fogaça,17/02/2023,0,Vieira - EI,83978170830,False
58066148,Rua Carambolas,805,Muçumagro,João Pessoa,PB,Casa,,Brasil,32455.69,162,4,0,2,3,Aceita permuta,,False,False,True,True,True,True,False,True,True,10.0,3245.569,Ana Sophia Cardoso,15/04/2023,0,Nascimento Ribeiro Ltda.,83996286340,False
58051080,Rua Alcebíades da Cunha,658,Bancários,João Pessoa,PB,Casa,,Brasil,28114.83,490,6,3,3,5,Aceita carro no negócio,,False,False,False,False,True,False,False,False,False,0.0,0.0,,,0,Gomes Silva Ltda.,83918961327,True
58025700,Rua Pedro Álvares Cabral,412,Treze de Maio,João Pessoa,PB,Flat,,Brasil,336603.69,208,4,1,2,1,Aceita carro no negócio,,False,False,False,True,True,True,True,True,True,6.0,20196.2214,Murilo Rocha,02/05/2023,0,Cunha,83943636689,True
58083589,Rua Cidade de São Mamede,806,Indústrias,João Pessoa,PB,Casa,,Brasil,158707.29,87,8,3,2,5,Aceita carro no negócio,,False,False,False,False,False,False,True,False,False,0.0,0.0,,,0,Mendes,83967197403,False
58045540,Rua das Arabaianas,719,Ponta do Seixas,João Pessoa,PB,Apartamento,,Brasil,166759.23,409,5,2,1,1,,,False,True,True,False,True,True,False,False,False,0.0,0.0,,,0,Farias,83921157499,False
